;TripID;Questionnaire;Income;Gender;Age;Occupation;Education;HouseHoldSize;HouseHold16;driversLicense;carAvail;OriginLoc;DestLoc;Origin;Destination;startActiv;endActiv;tripStart_time;tripEnd_time;tripDuration;mode;TripDay;realTravelTime.Walk;realShortestDistance.Walk;realTransfer.Walk;realTravelTime.Car;realShortestDistance.Car;realTransfer.Car;realTravelTime.MrC;realShortestDistance.MrC;realTransfer.MrC;realTravelTime.Bus;realShortestDistance.Bus;realTransfer.Bus;realAccessWalkTime.Bus;realAccessWalkDist.Bus;realEgressWalkTime.Bus;realEgressWalkDist.Bus;realWaitingTime.Bus;EdPrimary;EdHighSchool;EdLyceum;EdUniversity;EdMSc;EdPhD;EdNoEducation;endMunic1;endMunic2;endMunic3;endMunic4;endMunic5;endMunic6;endMunic7;endMunic8;endMunic9;endMunic10;endMunic11;startMunic1;startMunic2;startMunic3;startMunic4;startMunic5;startMunic6;startMunic7;startMunic8;startMunic9;startMunic10;startMunic11;endHome;endWork;endLeisure;endShopping;endHealthActivities;endSports;endOther;startHome;startWork;startLeisure;startShopping;startHealthActivities;startSports;startOther;startPersonalActivities;Unemployed;Retired;Employed;Houseworks;Unemployed_other;Student;InZone
1652;1790;847;20000-30000;Female;45-54;Houseworks;Lyceum;2;2;1;TRUE;2;3;493;408;Shopping;OtherMeetings;20:30:00;20:45:00;15;Car;Πέμπτη;4011;5220;0;618;7937;0;618;7937;0;2271;7937;2;331;471;31;50;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;NA
1653;1792;848;10000-20000;Female;55-64;Houseworks;PrimarySchool;2;2;0;TRUE;1;2;710;248;Home;OtherMeetings;9:55:00;10:30:00;35;Car;Πέμπτη;8503;12525;0;1476;15757;0;1476;15757;0;2949;15757;2;127;193;643;937;NA;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
1654;1793;848;10000-20000;Female;55-64;Houseworks;PrimarySchool;2;2;0;TRUE;2;3;248;710;OtherMeetings;Home;14:30:00;15:15:00;45;Car;Πέμπτη;10875;12524;0;1491;15840;0;1491;15840;0;3093;15840;2;619;856;155;196;NA;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
1655;1794;849;<10000;Female;45-54;Employed;HighSchool;4;3;1;TRUE;1;2;245;227;Home;Work;6:45:00;6:50:00;5;Car;Πέμπτη;1125;1562;0;326;1568;0;326;1568;0;819;1568;1;384;573;86;108;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1656;1795;849;<10000;Female;45-54;Employed;HighSchool;4;3;1;TRUE;2;3;227;245;Work;Home;15:30:00;15:40:00;10;Car;Πέμπτη;1222;1562;0;374;1913;0;374;1913;0;897;1913;1;338;407;266;341;NA;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
1657;1799;851;ΔΞ/ΔΑ;Female;65+;Retired;Lyceum;2;2;1;TRUE;1;2;701;198;Home;ChangeMode;10:00:00;10:15:00;15;Car;Πέμπτη;5205;7022;0;654;8637;0;654;8637;0;2158;8637;1;455;600;818;1039;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
1658;1802;851;ΔΞ/ΔΑ;Female;65+;Retired;Lyceum;2;2;1;TRUE;4;5;198;701;ChangeMode;Home;16:10:00;17:00:00;50;Car;Πέμπτη;5136;7021;0;650;7528;0;650;7528;0;1822;7528;1;759;1027;60;87;NA;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
1659;1806;853;>50000;Male;55-64;Employed;PhD;3;3;1;TRUE;1;2;906;178;Home;ChangeMode;10:00:00;10:20:00;20;Car;Πέμπτη;7370;9975;0;911;10176;0;911;10176;0;3113;10176;1;1158;1655;39;53;NA;0;0;0;0;0;13;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1660;1809;853;>50000;Male;55-64;Employed;PhD;3;3;1;TRUE;4;5;178;906;ChangeMode;Home;14:15:00;14:45:00;30;Car;Πέμπτη;7510;9975;0;1054;14742;0;1054;14742;0;3180;14742;2;90;115;1016;1505;NA;0;0;0;0;0;13;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1661;1812;855;10000-20000;Male;35-44;Employed;Lyceum;4;2;1;TRUE;1;2;706;629;Home;Work;21:00:00;20:05:00;5;Car;Πέμπτη;3520;4865;0;503;5307;0;503;5307;0;1059;5307;1;136;176;200;268;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1662;1815;856;10000-20000;Female;45-54;Unemployed;HighSchool;2;2;1;TRUE;3;4;104;629;School;Home;20:30:00;21:05:00;35;Car;Πέμπτη;2961;4020;0;619;4577;0;619;4577;0;1550;4577;1;49;74;52;68;NA;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
1663;1818;863;<10000;Female;35-44;Houseworks;University;6;2;1;TRUE;1;2;903;937;Home;DropSomebody;14:00:00;14:20:00;20;Car;Πέμπτη;5297;6663;0;706;8112;0;706;8112;0;1856;8112;1;156;198;1032;1395;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
1664;1819;863;<10000;Female;35-44;Houseworks;University;6;2;1;TRUE;2;3;937;903;DropSomebody;Home;14:20:00;14:40:00;20;Car;Πέμπτη;4763;6665;0;634;7849;0;634;7849;0;1951;7849;1;1211;1395;204;293;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
1665;1820;863;<10000;Female;35-44;Houseworks;University;6;2;1;TRUE;3;4;903;937;Home;PickSomebody;18:00:00;18:20:00;20;Car;Πέμπτη;5297;6663;0;706;8112;0;706;8112;0;1856;8112;1;156;198;1032;1395;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
1666;1821;863;<10000;Female;35-44;Houseworks;University;6;2;1;TRUE;4;5;937;903;PickSomebody;Home;18:30:00;18:50:00;20;Car;Πέμπτη;4763;6665;0;634;7849;0;634;7849;0;1951;7849;1;1211;1395;204;293;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
1667;1834;869;10000-20000;Female;25-34;Employed;University;1;1;1;TRUE;1;2;405;488;Home;Work;8:55:00;9:05:00;10;Car;Πέμπτη;2972;4030;0;412;4200;0;412;4200;0;1938;4200;1;289;398;1176;1644;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1668;1835;869;10000-20000;Female;25-34;Employed;University;1;1;1;TRUE;2;3;488;310;Work;OtherMeetings;16:30:00;16:40:00;10;Car;Πέμπτη;2384;3320;0;540;3759;0;540;3759;0;1783;3759;1;1130;1618;389;531;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
1669;1836;869;10000-20000;Female;25-34;Employed;University;1;1;1;TRUE;3;4;310;405;OtherMeetings;Home;20:00:00;20:10:00;10;Car;Πέμπτη;2962;3807;0;770;4844;0;770;4844;0;1781;4844;1;460;573;300;366;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1670;1837;870;20000-30000;Female;45-54;Employed;University;3;3;1;TRUE;1;2;711;513;Home;Work;7:30:00;7:50:00;20;Car;Πέμπτη;6147;8817;0;966;9296;0;966;9296;0;1760;9296;1;101;151;90;96;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1671;1838;870;20000-30000;Female;45-54;Employed;University;3;3;1;TRUE;2;3;513;205;Work;HorkRelatedActivities;14:30:00;14:50:00;20;Car;Πέμπτη;3859;5093;0;1094;6302;0;1094;6302;0;1525;6302;2;92;125;52;60;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
1672;1839;870;20000-30000;Female;45-54;Employed;University;3;3;1;TRUE;3;4;205;711;HorkRelatedActivities;Home;19:00:00;19:45:00;45;Car;Πέμπτη;11272;13912;0;1162;17622;0;1162;17622;0;3314;17622;2;113;131;142;160;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1673;1840;871;ΔΞ/ΔΑ;Female;45-54;Employed;Lyceum;3;3;1;TRUE;1;2;509;120;Home;Work;9:00:00;9:30:00;30;Car;Πέμπτη;2349;3554;0;756;4382;0;756;4382;0;1439;4382;1;1300;4339;139;200;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1674;1842;871;ΔΞ/ΔΑ;Female;45-54;Employed;Lyceum;3;3;1;TRUE;3;4;489;509;Shopping;Home;21:00:00;21:30:00;30;Car;Πέμπτη;9753;12079;0;896;14255;0;896;14255;0;3698;14255;2;2200;10370;502;538;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NA
1675;1853;877;<10000;Male;35-44;Employed;Lyceum;2;2;1;TRUE;1;2;230;918;Home;Work;8:00:00;8:20:00;20;Car;Πέμπτη;6911;9424;0;880;10590;0;880;10590;0;2814;10590;2;747;1065;702;1006;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1676;1854;877;<10000;Male;35-44;Employed;Lyceum;2;2;1;TRUE;2;3;918;230;Work;Home;17:40:00;18:00:00;20;Car;Πέμπτη;7017;9424;0;792;9641;0;792;9641;0;3136;9641;1;836;1006;1160;1515;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
1677;1859;880;>50000;Male;25-34;Employed;University;4;4;1;TRUE;1;2;604;711;Home;Work;5:30:00;5:40:00;10;Car;Πέμπτη;6618;8002;0;726;7979;0;726;7979;0;1730;7979;1;249;392;223;316;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1678;1861;880;>50000;Male;25-34;Employed;University;4;4;1;TRUE;3;4;932;940;HorkRelatedActivities;Work;10:35:00;11:00:00;25;Car;Πέμπτη;7044;9659;0;1288;16126;0;1288;16126;0;2263;16126;3;278;2579;322;414;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1679;1862;880;>50000;Male;25-34;Employed;University;4;4;1;TRUE;4;5;940;526;Work;PersonalActivities;12:50:00;13:00:00;10;Car;Πέμπτη;16730;22261;0;1297;24145;0;1297;24145;0;4714;24145;3;294;434;30;39;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
1680;1863;880;>50000;Male;25-34;Employed;University;4;4;1;TRUE;5;6;526;940;PersonalActivities;Work;13:05:00;13:10:00;5;Car;Πέμπτη;16194;22256;0;1376;24354;0;1376;24354;0;4159;24354;4;81;129;322;414;NA;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;NA
1681;1864;880;>50000;Male;25-34;Employed;University;4;4;1;TRUE;6;7;940;604;Work;Home;16:20:00;16:30:00;10;Car;Πέμπτη;15465;20767;0;1310;23655;0;1310;23655;0;3515;23655;3;294;434;332;392;NA;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
1682;1865;880;>50000;Male;25-34;Employed;University;4;4;1;TRUE;7;8;604;120;Home;Work;16:50:00;17:00:00;10;Car;Πέμπτη;2882;3968;0;737;4125;0;737;4125;0;1504;4125;1;241;365;541;706;NA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1683;1868;880;>50000;Male;25-34;Employed;University;4;4;1;TRUE;10;11;117;604;HorkRelatedActivities;Home;23:15:00;23:30:00;15;Car;Πέμπτη;2592;3202;0;540;3523;0;540;3523;0;1262;3523;1;278;326;393;609;NA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1684;1869;881;ΔΞ/ΔΑ;Male;16-24;Student;Lyceum;3;3;1;TRUE;1;2;225;240;Home;Leisure;17:00:00;17:10:00;10;Car;Πέμπτη;865;1109;0;246;1280;0;246;1280;0;778;1280;1;482;581;138;179;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
1685;1870;881;ΔΞ/ΔΑ;Male;16-24;Student;Lyceum;3;3;1;TRUE;2;3;240;173;Leisure;Leisure;19:00:00;19:20:00;20;Car;Πέμπτη;2820;3812;0;856;3949;0;856;3949;0;1006;3949;1;220;349;245;320;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;NA
1686;1875;890;>50000;Female;25-34;Employed;MSc;4;4;1;TRUE;1;2;308;236;Home;Work;9:45:00;10:00:00;15;Car;Πέμπτη;3969;5137;0;955;5638;0;955;5638;0;1856;5638;1;1097;4876;759;897;NA;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1687;1877;892;<10000;Female;45-54;Unemployed;University;2;2;1;TRUE;1;2;706;702;Home;DropSomebody;8:00:00;8:15:00;15;Car;Πέμπτη;5064;6962;0;911;7306;0;911;7306;0;1864;7306;1;434;623;161;208;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
1688;1878;892;<10000;Female;45-54;Unemployed;University;2;2;1;TRUE;2;3;702;706;DropSomebody;Home;8:20:00;9:00:00;40;Car;Πέμπτη;5170;6947;0;913;7946;0;913;7946;0;1733;7946;1;114;162;516;640;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
1689;1879;893;ΔΞ/ΔΑ;Male;25-34;Employed;University;4;4;1;TRUE;1;2;716;173;Home;Work;9:00:00;9:35:00;35;Car;Πέμπτη;16212;21755;0;2122;23891;0;2122;23891;0;3906;23891;2;194;263;354;476;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1690;1880;893;ΔΞ/ΔΑ;Male;25-34;Employed;University;4;4;1;TRUE;2;3;173;716;Work;Home;18:00:00;18:40:00;40;Car;Πέμπτη;16199;21828;0;1886;23450;0;1886;23450;0;3308;23450;2;336;433;58;82;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
1691;1881;893;ΔΞ/ΔΑ;Male;25-34;Employed;University;4;4;1;TRUE;3;4;716;717;Home;Sports;20:00:00;20:10:00;10;Car;Πέμπτη;2196;3004;0;379;3397;0;379;3397;0;469;3397;1;64;82;38;56;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1692;1882;893;ΔΞ/ΔΑ;Male;25-34;Employed;University;4;4;1;TRUE;4;5;717;716;Sports;Home;23:30:00;23:40:00;10;Car;Πέμπτη;2172;3005;0;367;3131;0;367;3131;0;574;3131;1;43;56;190;263;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;NA
1693;1883;894;<10000;Female;35-44;Houseworks;Lyceum;3;2;1;TRUE;1;2;716;902;Home;HealthActivities;10:00:00;10:30:00;30;Car;Πέμπτη;6965;9421;0;842;9828;0;842;9828;0;1859;9828;1;186;247;507;784;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
1694;1884;894;<10000;Female;35-44;Houseworks;Lyceum;3;2;1;TRUE;2;3;902;716;HealthActivities;Home;11:00:00;11:30:00;30;Car;Πέμπτη;6879;9421;0;921;10366;0;921;10366;0;1820;10366;1;595;841;223;308;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;NA
1695;1885;899;10000-20000;Male;55-64;Unemployed;Lyceum;3;3;1;TRUE;1;2;632;702;Home;PersonalActivities;10:00:00;10:10:00;10;Car;Πέμπτη;6526;8946;0;959;9074;0;959;9074;0;2144;9074;1;410;607;280;380;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
1696;1886;899;10000-20000;Male;55-64;Unemployed;Lyceum;3;3;1;TRUE;2;3;702;632;PersonalActivities;Home;14:30:00;14:40:00;10;Car;Πέμπτη;6600;8947;0;928;9121;0;928;9121;0;2246;9121;1;95;129;502;607;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;NA
1697;1894;907;20000-30000;Female;45-54;Employed;University;4;4;1;TRUE;2;3;489;180;Shopping;Home;15:30:00;16:00:00;30;Car;Πέμπτη;8113;10597;0;947;14016;0;947;14016;0;2650;14016;1;2200;10370;450;579;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NA
1698;1901;911;<10000;Female;45-54;Employed;University;1;1;1;TRUE;1;2;201;611;Home;Work;11:30:00;12:00:00;30;Car;Πέμπτη;3405;4311;0;922;4929;0;922;4929;0;1407;4929;1;524;689;364;518;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1699;1902;911;<10000;Female;45-54;Employed;University;1;1;1;TRUE;2;3;611;201;Work;Home;16:00:00;16:45:00;45;Car;Πέμπτη;3287;4301;0;934;5408;0;934;5408;0;1521;5408;2;207;305;304;367;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
1700;1906;915;10000-20000;Male;65+;Retired;University;4;4;1;TRUE;1;2;718;601;Home;OtherMeetings;8:40:00;9:10:00;30;Car;Πέμπτη;21300;28480;0;2320;36445;0;2320;36445;0;5172;36445;3;47;63;114;158;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
1701;1907;915;10000-20000;Male;65+;Retired;University;4;4;1;TRUE;2;3;601;718;OtherMeetings;Home;12:00:00;12:30:00;30;Car;Πέμπτη;21153;28480;0;2254;34441;0;2254;34441;0;4649;34441;3;374;477;83;114;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
1702;1908;917;10000-20000;Female;35-44;Employed;University;3;2;1;TRUE;1;2;632;691;Home;DropSomebody;7:15:00;7:20:00;5;Car;Πέμπτη;1376;1898;0;310;2307;0;310;2307;0;539;2307;1;296;423;56;74;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1703;1909;917;10000-20000;Female;35-44;Employed;University;3;2;1;TRUE;2;3;691;782;DropSomebody;Work;8:00:00;8:30:00;30;Car;Πέμπτη;7850;10653;0;885;13577;0;885;13577;0;1990;13577;1;390;475;213;297;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1704;1910;917;10000-20000;Female;35-44;Employed;University;3;2;1;TRUE;3;4;782;632;Work;Home;18:10:00;18:30:00;20;Car;Πέμπτη;7192;9770;0;985;9965;0;985;9965;0;2112;9965;1;410;560;357;417;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
1705;1911;917;10000-20000;Female;35-44;Employed;University;3;2;1;TRUE;4;5;632;112;Home;HealthActivities;19:40:00;20:00:00;20;Car;Πέμπτη;4487;6004;0;910;7142;0;910;7142;0;1716;7142;2;95;146;108;125;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
1706;1912;917;10000-20000;Female;35-44;Employed;University;3;2;1;TRUE;5;6;112;632;HealthActivities;Home;20:40:00;21:10:00;30;Car;Πέμπτη;4458;6004;0;769;6372;0;769;6372;0;1634;6372;2;76;98;317;382;NA;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;NA
1707;1915;920;10000-20000;Female;55-64;Houseworks;HighSchool;2;2;1;TRUE;1;2;702;303;Home;OtherMeetings;8:30:00;9:15:00;45;Car;Πέμπτη;14181;19027;0;1940;19217;0;1940;19217;0;3642;19217;2;176;240;739;989;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
1708;1916;920;10000-20000;Female;55-64;Houseworks;HighSchool;2;2;1;TRUE;2;3;303;702;OtherMeetings;Home;19:00:00;20:15:00;75;Car;Πέμπτη;13989;19022;0;1989;40860;0;1989;40860;0;3761;40860;3;101;128;42;62;NA;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
1709;1922;924;20000-30000;Male;45-54;Employed;University;4;2;1;TRUE;2;3;409;782;ChangeMode;Work;8:15:00;8:40:00;25;Car;Πέμπτη;13993;19139;0;1323;25637;0;1323;25637;0;3941;25637;2;1957;6264;213;297;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
